"","season_name","season","episode","title","day","challenge_type","winners","winning_tribe"
"2430","Survivor: South Pacific",23,6,"Free Agent",16,"immunity","Cochran","Savaii"
"2431","Survivor: South Pacific",23,7,"Trojan Horse",18,"reward","Edna","Upolu"
"2432","Survivor: South Pacific",23,7,"Trojan Horse",18,"reward","Brandon","Upolu"
"2433","Survivor: South Pacific",23,7,"Trojan Horse",18,"reward","Rick","Upolu"
"2434","Survivor: South Pacific",23,7,"Trojan Horse",18,"reward","Albert","Upolu"
"2435","Survivor: South Pacific",23,7,"Trojan Horse",18,"reward","Coach","Upolu"
"2436","Survivor: South Pacific",23,7,"Trojan Horse",18,"reward","Sophie","Upolu"
"2437","Survivor: South Pacific",23,7,"Trojan Horse",18,"immunity","Edna","Upolu"
"2438","Survivor: South Pacific",23,7,"Trojan Horse",18,"immunity","Brandon","Upolu"
"2439","Survivor: South Pacific",23,7,"Trojan Horse",18,"immunity","Rick","Upolu"
"2440","Survivor: South Pacific",23,7,"Trojan Horse",18,"immunity","Albert","Upolu"
"2441","Survivor: South Pacific",23,7,"Trojan Horse",18,"immunity","Coach","Upolu"
"2442","Survivor: South Pacific",23,7,"Trojan Horse",18,"immunity","Sophie","Upolu"
"2443","Survivor: South Pacific",23,8,"Double Agent",21,"immunity","Dawn",NA
"2444","Survivor: South Pacific",23,8,"Double Agent",21,"immunity","Ozzy",NA
"2445","Survivor: South Pacific",23,9,"Cut Throat",22,"immunity","Jim",NA
"2446","Survivor: South Pacific",23,9,"Cut Throat",24,"immunity","Whitney",NA
"2447","Survivor: South Pacific",23,10,"Running the Show",27,"immunity","Sophie",NA
"2448","Survivor: South Pacific",23,10,"Running the Show",27,"immunity","Sophie",NA
"2449","Survivor: South Pacific",23,12,"Cult Like",30,"reward","Albert(Cochran)",NA
"2450","Survivor: South Pacific",23,12,"Cult Like",30,"reward","Coach",NA
"2451","Survivor: South Pacific",23,12,"Cult Like",30,"immunity","Albert",NA
"2452","Survivor: South Pacific",23,13,"Ticking Time Bomb",32,"immunity","Coach",NA
"2453","Survivor: South Pacific",23,14,"Then There Were Five",35,"reward","Brandon",NA
"2454","Survivor: South Pacific",23,14,"Then There Were Five",35,"reward","Rick",NA
"2455","Survivor: South Pacific",23,14,"Then There Were Five",35,"immunity","Brandon",NA
"2456","Survivor: South Pacific",23,15,"Loyalties Will Be Broken",37,"immunity","Ozzy",NA
"2457","Survivor: South Pacific",23,15,"Loyalties Will Be Broken",38,"immunity","Sophie",NA
"2458","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","Russell","Zapatera"
"2459","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","Krista","Zapatera"
"2460","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","Stephanie","Zapatera"
"2461","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","Sarita","Zapatera"
"2462","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","Mike","Zapatera"
"2463","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","David","Zapatera"
"2464","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","Julie","Zapatera"
"2465","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","Ralph","Zapatera"
"2466","Survivor: Redemption Island",22,1,"You're Looking at the New Leader of Your Tribe",3,"immunity","Steve","Zapatera"
"2467","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","Russell","Zapatera"
"2468","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","Krista","Zapatera"
"2469","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","Stephanie","Zapatera"
"2470","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","Sarita","Zapatera"
"2471","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","Mike","Zapatera"
"2472","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","David","Zapatera"
"2473","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","Julie","Zapatera"
"2474","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","Ralph","Zapatera"
"2475","Survivor: Redemption Island",22,2,"You Own My Vote",5,"immunity","Steve","Zapatera"
"2476","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"reward","Matt",NA
"2477","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"immunity","Kristina","Ometepe"
"2478","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"immunity","Matt","Ometepe"
"2479","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"immunity","Andrea","Ometepe"
"2480","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"immunity","Grant","Ometepe"
"2481","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"immunity","Ashley","Ometepe"
"2482","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"immunity","Natalie","Ometepe"
"2483","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"immunity","Phillip","Ometepe"
"2484","Survivor: Redemption Island",22,3,"Keep Hope Alive",8,"immunity","Rob","Ometepe"
"2485","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"reward","Matt",NA
"2486","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"immunity","Krista","Zapatera"
"2487","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"immunity","Stephanie","Zapatera"
"2488","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"immunity","Sarita","Zapatera"
"2489","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"immunity","Mike","Zapatera"
"2490","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"immunity","David","Zapatera"
"2491","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"immunity","Julie","Zapatera"
"2492","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"immunity","Ralph","Zapatera"
"2493","Survivor: Redemption Island",22,4,"Don't You Work for Me?",11,"immunity","Steve","Zapatera"
"2494","Survivor: Redemption Island",22,5,"We Hate Our Tribe",13,"reward","Matt",NA
"2495","Survivor: Redemption Island",22,5,"We Hate Our Tribe",13,"immunity","Matt","Ometepe"
"2496","Survivor: Redemption Island",22,5,"We Hate Our Tribe",13,"immunity","Andrea","Ometepe"
"2497","Survivor: Redemption Island",22,5,"We Hate Our Tribe",13,"immunity","Grant","Ometepe"
"2498","Survivor: Redemption Island",22,5,"We Hate Our Tribe",13,"immunity","Ashley","Ometepe"
"2499","Survivor: Redemption Island",22,5,"We Hate Our Tribe",13,"immunity","Natalie","Ometepe"
"2500","Survivor: Redemption Island",22,5,"We Hate Our Tribe",13,"immunity","Phillip","Ometepe"
"2501","Survivor: Redemption Island",22,5,"We Hate Our Tribe",13,"immunity","Rob","Ometepe"
"2502","Survivor: Redemption Island",22,6,"Their Red-Headed Step Child",16,"reward","Matt",NA
"2503","Survivor: Redemption Island",22,6,"Their Red-Headed Step Child",16,"immunity","Matt","Ometepe"
"2504","Survivor: Redemption Island",22,6,"Their Red-Headed Step Child",16,"immunity","Andrea","Ometepe"
"2505","Survivor: Redemption Island",22,6,"Their Red-Headed Step Child",16,"immunity","Grant","Ometepe"
"2506","Survivor: Redemption Island",22,6,"Their Red-Headed Step Child",16,"immunity","Ashley","Ometepe"
"2507","Survivor: Redemption Island",22,6,"Their Red-Headed Step Child",16,"immunity","Natalie","Ometepe"
"2508","Survivor: Redemption Island",22,6,"Their Red-Headed Step Child",16,"immunity","Phillip","Ometepe"
"2509","Survivor: Redemption Island",22,6,"Their Red-Headed Step Child",16,"immunity","Rob","Ometepe"
"2510","Survivor: Redemption Island",22,7,"It Don't Take a Smart One",18,"reward","Matt",NA
"2511","Survivor: Redemption Island",22,7,"It Don't Take a Smart One",18,"immunity","Matt","Ometepe"
"2512","Survivor: Redemption Island",22,7,"It Don't Take a Smart One",18,"immunity","Andrea","Ometepe"
"2513","Survivor: Redemption Island",22,7,"It Don't Take a Smart One",18,"immunity","Grant","Ometepe"
"2514","Survivor: Redemption Island",22,7,"It Don't Take a Smart One",18,"immunity","Ashley","Ometepe"
"2515","Survivor: Redemption Island",22,7,"It Don't Take a Smart One",18,"immunity","Natalie","Ometepe"
"2516","Survivor: Redemption Island",22,7,"It Don't Take a Smart One",18,"immunity","Phillip","Ometepe"
"2517","Survivor: Redemption Island",22,7,"It Don't Take a Smart One",18,"immunity","Rob","Ometepe"
"2518","Survivor: Redemption Island",22,8,"This Game Respects Big Moves",21,"reward","Matt",NA
"2519","Survivor: Redemption Island",22,8,"This Game Respects Big Moves",21,"immunity","Natalie",NA
"2520","Survivor: Redemption Island",22,9,"The Buddy System",22,"immunity","Grant",NA
"2521","Survivor: Redemption Island",22,9,"The Buddy System",24,"immunity","Andrea",NA
"2522","Survivor: Redemption Island",22,10,"Rice Wars",27,"reward","Mike",NA
"2523","Survivor: Redemption Island",22,10,"Rice Wars",27,"reward","Matt",NA
"2524","Survivor: Redemption Island",22,10,"Rice Wars",27,"immunity","Rob",NA
"2525","Survivor: Redemption Island",22,11,"A Mystery Package",30,"reward","Matt",NA
"2526","Survivor: Redemption Island",22,11,"A Mystery Package",30,"reward","Mike",NA
"2527","Survivor: Redemption Island",22,11,"A Mystery Package",30,"immunity","Grant",NA
"2528","Survivor: Redemption Island",22,11,"A Mystery Package",30,"immunity","Rob",NA
"2529","Survivor: Redemption Island",22,12,"You Mangled My Nets",32,"reward","Mike",NA
"2530","Survivor: Redemption Island",22,12,"You Mangled My Nets",32,"reward","Matt",NA
"2531","Survivor: Redemption Island",22,12,"You Mangled My Nets",32,"reward","Ralph",NA
"2532","Survivor: Redemption Island",22,12,"You Mangled My Nets",32,"immunity","Rob",NA
"2533","Survivor: Redemption Island",22,13,"Too Close For Comfort",35,"reward","Mike",NA
"2534","Survivor: Redemption Island",22,13,"Too Close For Comfort",35,"reward","Matt",NA
"2535","Survivor: Redemption Island",22,13,"Too Close For Comfort",35,"reward","Andrea",NA
"2536","Survivor: Redemption Island",22,13,"Too Close For Comfort",35,"immunity","Ashley",NA
"2537","Survivor: Redemption Island",22,14,"Seems Like a No Brainer",37,"reward","Andrea",NA
"2538","Survivor: Redemption Island",22,14,"Seems Like a No Brainer",37,"immunity","Ashley",NA
"2539","Survivor: Redemption Island",22,14,"Seems Like a No Brainer",38,"reward","",NA
"2540","Survivor: Redemption Island",22,14,"Seems Like a No Brainer",38,"immunity","Rob",NA
"2541","Survivor: Nicaragua",21,1,"Young at Heart",3,"reward","Brenda (La Flor)",NA
"2542","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Shannon","La Flor"
"2543","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Kelly B.","La Flor"
"2544","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Alina","La Flor"
"2545","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Brenda","La Flor"
"2546","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","NaOnka","La Flor"
"2547","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Kelly S.","La Flor"
"2548","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Benry","La Flor"
"2549","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Sash","La Flor"
"2550","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Chase","La Flor"
"2551","Survivor: Nicaragua",21,1,"Young at Heart",3,"immunity","Fabio","La Flor"
"2552","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Jimmy J.","Espada"
"2553","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Jimmy T.","Espada"
"2554","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Tyrone","Espada"
"2555","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Yve","Espada"
"2556","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Jill","Espada"
"2557","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Marty","Espada"
"2558","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Jane","Espada"
"2559","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Dan","Espada"
"2560","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"reward","Holly","Espada"
"2561","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Jimmy J.","Espada"
"2562","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Jimmy T.","Espada"
"2563","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Tyrone","Espada"
"2564","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Yve","Espada"
"2565","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Jill","Espada"
"2566","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Marty","Espada"
"2567","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Jane","Espada"
"2568","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Dan","Espada"
"2569","Survivor: Nicaragua",21,2,"Fatigue Makes Cowards of Us All",6,"immunity","Holly","Espada"
"2570","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","Kelly B.","La Flor"
"2571","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","Alina","La Flor"
"2572","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","Brenda","La Flor"
"2573","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","NaOnka","La Flor"
"2574","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","Kelly S.","La Flor"
"2575","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","Benry","La Flor"
"2576","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","Sash","La Flor"
"2577","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","Chase","La Flor"
"2578","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"reward","Fabio","La Flor"
"2579","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","Kelly B.","La Flor"
"2580","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","Alina","La Flor"
"2581","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","Brenda","La Flor"
"2582","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","NaOnka","La Flor"
"2583","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","Kelly S.","La Flor"
"2584","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","Benry","La Flor"
"2585","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","Sash","La Flor"
"2586","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","Chase","La Flor"
"2587","Survivor: Nicaragua",21,3,"Glitter in Their Eyes",8,"immunity","Fabio","La Flor"
"2588","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","Kelly B.","La Flor"
"2589","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","Alina","La Flor"
"2590","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","Brenda","La Flor"
"2591","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","NaOnka","La Flor"
"2592","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","Kelly S.","La Flor"
"2593","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","Benry","La Flor"
"2594","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","Sash","La Flor"
"2595","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","Chase","La Flor"
"2596","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"reward","Fabio","La Flor"
"2597","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","Kelly B.","La Flor"
"2598","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","Alina","La Flor"
"2599","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","Brenda","La Flor"
"2600","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","NaOnka","La Flor"
"2601","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","Kelly S.","La Flor"
"2602","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","Benry","La Flor"
"2603","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","Sash","La Flor"
"2604","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","Chase","La Flor"
"2605","Survivor: Nicaragua",21,4,"Pulling the Trigger",11,"immunity","Fabio","La Flor"
"2606","Survivor: Nicaragua",21,5,"Turf Wars",14,"reward","Tyrone","Espada"
"2607","Survivor: Nicaragua",21,5,"Turf Wars",14,"reward","Yve","Espada"
"2608","Survivor: Nicaragua",21,5,"Turf Wars",14,"reward","Alina","Espada"
"2609","Survivor: Nicaragua",21,5,"Turf Wars",14,"reward","NaOnka","Espada"
"2610","Survivor: Nicaragua",21,5,"Turf Wars",14,"reward","Benry","Espada"
"2611","Survivor: Nicaragua",21,5,"Turf Wars",14,"reward","Dan","Espada"
"2612","Survivor: Nicaragua",21,5,"Turf Wars",14,"reward","Holly","Espada"
"2613","Survivor: Nicaragua",21,5,"Turf Wars",14,"reward","Chase","Espada"
"2614","Survivor: Nicaragua",21,5,"Turf Wars",14,"immunity","Kelly B.","La Flor"
"2615","Survivor: Nicaragua",21,5,"Turf Wars",14,"immunity","Jill","La Flor"
"2616","Survivor: Nicaragua",21,5,"Turf Wars",14,"immunity","Marty","La Flor"
"2617","Survivor: Nicaragua",21,5,"Turf Wars",14,"immunity","Brenda","La Flor"
"2618","Survivor: Nicaragua",21,5,"Turf Wars",14,"immunity","Kelly S.","La Flor"
"2619","Survivor: Nicaragua",21,5,"Turf Wars",14,"immunity","Jane","La Flor"
"2620","Survivor: Nicaragua",21,5,"Turf Wars",14,"immunity","Sash","La Flor"
"2621","Survivor: Nicaragua",21,5,"Turf Wars",14,"immunity","Fabio","La Flor"
"2622","Survivor: Nicaragua",21,6,"Worst Case Scenario",15,"reward","Jill",NA
"2623","Survivor: Nicaragua",21,6,"Worst Case Scenario",15,"immunity","Jill",NA
"2624","Survivor: Nicaragua",21,6,"Worst Case Scenario",15,"immunity","Holly",NA
"2625","Survivor: Nicaragua",21,7,"What Goes Around, Comes Around",18,"reward","Alina","Espada"
"2626","Survivor: Nicaragua",21,7,"What Goes Around, Comes Around",18,"reward","NaOnka","Espada"
"2627","Survivor: Nicaragua",21,7,"What Goes Around, Comes Around",18,"reward","Benry","Espada"
"2628","Survivor: Nicaragua",21,7,"What Goes Around, Comes Around",18,"reward","Dan","Espada"
"2629","Survivor: Nicaragua",21,7,"What Goes Around, Comes Around",18,"reward","Holly","Espada"
"2630","Survivor: Nicaragua",21,7,"What Goes Around, Comes Around",18,"reward","Chase","Espada"
